facility_code,facility_name,facility_type,zone,municipality,district,latitude,longitude,source_dataset,bus_status,solver_ready,bus_id,voltage_kv,topology_role,voltage_level_status,notes
1512S5990700,SE MÓVEL 07,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5468625504191,-8.87799617101151,se-at_2025,candidate,False,1512S5990700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5990800,SE MÓVEL 08,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.6296919280629,-7.40471880989185,se-at_2025,candidate,False,1512S5990800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5990900,SE MÓVEL 09,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5462011367662,-8.87821977758844,se-at_2025,candidate,False,1512S5990900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5991000,SE MÓVEL 10,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.6476845632625,-9.17679366084229,se-at_2025,candidate,False,1512S5991000_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1513P5907500,MORGAVEL,PC_AT,Alentejo Litoral,Sines,Setúbal,37.9159074506787,-8.77517747942776,pc-at_2025,candidate,False,1513P5907500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1513S5054400,MONTE FEIO,SE_AT,Alentejo Litoral,Sines,Setúbal,37.9725364445118,-8.84920330626879,se-at_2025,candidate,False,1513S5054400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1513S5054400,MONTE FEIO,SE_AT,Alentejo Litoral,Sines,Setúbal,37.9725364445118,-8.84920330626879,se-at_2025,candidate,False,1513S5054400_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30/. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1513S5907600,SINES,SE_AT,Alentejo Litoral,Sines,Setúbal,37.9456948412733,-8.78649219178279,se-at_2025,candidate,False,1513S5907600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1513S5907600,SINES,SE_AT,Alentejo Litoral,Sines,Setúbal,37.9456948412733,-8.78649219178279,se-at_2025,candidate,False,1513S5907600_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1601P5020800,ALAGOA DE CIMA,PC_AT,Alto Minho,Arcos de Valdevez,Viana do Castelo,41.9725793039032,-8.4319850178889,pc-at_2025,candidate,False,1601P5020800_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1601S5024900,MOGUEIRAS,SE_AT,Alto Minho,Arcos de Valdevez,Viana do Castelo,41.8236939827679,-8.4412427199166,se-at_2025,candidate,False,1601S5024900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1601S5024900,MOGUEIRAS,SE_AT,Alto Minho,Arcos de Valdevez,Viana do Castelo,41.8236939827679,-8.4412427199166,se-at_2025,candidate,False,1601S5024900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1602P5020900,ORBACÉM,PC_AT,Alto Minho,Caminha,Viana do Castelo,41.8121835633929,-8.76931525854164,pc-at_2025,candidate,False,1602P5020900_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1602S5021100,ÂNCORA,SE_AT,Alto Minho,Caminha,Viana do Castelo,41.7968373022935,-8.85580356250732,se-at_2025,candidate,False,1602S5021100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1602S5021100,ÂNCORA,SE_AT,Alto Minho,Caminha,Viana do Castelo,41.7968373022935,-8.85580356250732,se-at_2025,candidate,False,1602S5021100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1603S5021700,ROUSSAS,SE_AT,Alto Minho,Melgaço,Viana do Castelo,42.1103260089472,-8.25117237283766,se-at_2025,candidate,False,1603S5021700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1603S5021700,ROUSSAS,SE_AT,Alto Minho,Melgaço,Viana do Castelo,42.1103260089472,-8.25117237283766,se-at_2025,candidate,False,1603S5021700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1604S5007400,TROVISCOSO,SE_AT,Alto Minho,Monção,Viana do Castelo,42.0707441521895,-8.45881726001989,se-at_2025,candidate,False,1604S5007400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1604S5007400,TROVISCOSO,SE_AT,Alto Minho,Monção,Viana do Castelo,42.0707441521895,-8.45881726001989,se-at_2025,candidate,False,1604S5007400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1606S5011500,TOUVEDO,SE_AT,Alto Minho,Ponte da Barca,Viana do Castelo,41.8120940042188,-8.35441553776086,se-at_2025,candidate,False,1606S5011500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1606S5011500,TOUVEDO,SE_AT,Alto Minho,Ponte da Barca,Viana do Castelo,41.8120940042188,-8.35441553776086,se-at_2025,candidate,False,1606S5011500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1606S6011800,LINDOSO,SE_AT,Alto Minho,Ponte da Barca,Viana do Castelo,41.8593361106549,-8.27029800118786,se-at_2025,candidate,False,1606S6011800_60,130.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1607S5006400,FEITOSA,SE_AT,Alto Minho,Ponte de Lima,Viana do Castelo,41.7550620132093,-8.59323454207786,se-at_2025,candidate,False,1607S5006400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1607S5006400,FEITOSA,SE_AT,Alto Minho,Ponte de Lima,Viana do Castelo,41.7550620132093,-8.59323454207786,se-at_2025,candidate,False,1607S5006400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1608S5006800,VALENÇA,SE_AT,Alto Minho,Valença,Viana do Castelo,42.025769606762,-8.63403473046996,se-at_2025,candidate,False,1608S5006800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1608S5006800,VALENÇA,SE_AT,Alto Minho,Valença,Viana do Castelo,42.025769606762,-8.63403473046996,se-at_2025,candidate,False,1608S5006800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1609P5024200,DEOCRISTE,PC_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.7035699816404,-8.7173408285119,pc-at_2025,candidate,False,1609P5024200_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1609S5001100,SANTA MARTA DE PORTUZELO,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.7067809083379,-8.77925159305336,se-at_2025,candidate,False,1609S5001100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1609S5001100,SANTA MARTA DE PORTUZELO,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.7067809083379,-8.77925159305336,se-at_2025,candidate,False,1609S5001100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1609S5011200,SÃO ROMÃO DE NEIVA,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.6285587555033,-8.76559653343121,se-at_2025,candidate,False,1609S5011200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1609S5011200,SÃO ROMÃO DE NEIVA,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.6285587555033,-8.76559653343121,se-at_2025,candidate,False,1609S5011200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1609S5021900,MONSERRATE,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.6927711966606,-8.84281146205716,se-at_2025,candidate,False,1609S5021900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1609S5021900,MONSERRATE,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.6927711966606,-8.84281146205716,se-at_2025,candidate,False,1609S5021900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1609S5025600,LANHESES,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.7510083349637,-8.68602777809609,se-at_2025,candidate,False,1609S5025600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1609S5025600,LANHESES,SE_AT,Alto Minho,Viana do Castelo,Viana do Castelo,41.7510083349637,-8.68602777809609,se-at_2025,candidate,False,1609S5025600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1610S5001400,FRANCE,SE_AT,Alto Minho,Vila Nova de Cerveira,Viana do Castelo,41.8846321560451,-8.76153551822525,se-at_2025,candidate,False,1610S5001400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1610S5001400,FRANCE,SE_AT,Alto Minho,Vila Nova de Cerveira,Viana do Castelo,41.8846321560451,-8.76153551822525,se-at_2025,candidate,False,1610S5001400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1610S5025800,Vila Nova de Cerveira,SE_AT,Alto Minho,Vila Nova de Cerveira,Viana do Castelo,41.9720333376684,-8.68259166255419,se-at_2025,candidate,False,1610S5025800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1610S5025800,Vila Nova de Cerveira,SE_AT,Alto Minho,Vila Nova de Cerveira,Viana do Castelo,41.9720333376684,-8.68259166255419,se-at_2025,candidate,False,1610S5025800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1701S5003400,PINHÃO,SE_AT,Douro,Alijó,Vila Real,41.1933313490469,-7.5418410227368,se-at_2025,candidate,False,1701S5003400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1701S5003400,PINHÃO,SE_AT,Douro,Alijó,Vila Real,41.1933313490469,-7.5418410227368,se-at_2025,candidate,False,1701S5003400_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1702P5022300,BARROSO,PC_AT,Alto Tâmega e Barroso,Boticas,Vila Real,41.6906670297431,-7.85185471235094,pc-at_2025,candidate,False,1702P5022300_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1703S5002100,VIDAGO,SE_AT,Alto Tâmega e Barroso,Chaves,Vila Real,41.6411898790134,-7.56847607584034,se-at_2025,candidate,False,1703S5002100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1703S5002100,VIDAGO,SE_AT,Alto Tâmega e Barroso,Chaves,Vila Real,41.6411898790134,-7.56847607584034,se-at_2025,candidate,False,1703S5002100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1703S5004900,CHAVES,SE_AT,Alto Tâmega e Barroso,Chaves,Vila Real,41.7148629902354,-7.47741367184995,se-at_2025,candidate,False,1703S5004900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1703S5004900,CHAVES,SE_AT,Alto Tâmega e Barroso,Chaves,Vila Real,41.7148629902354,-7.47741367184995,se-at_2025,candidate,False,1703S5004900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1705P5024500,CAMPANHÓ,PC_AT,Ave,Mondim de Basto,Vila Real,41.3157498454329,-7.91473097330232,pc-at_2025,candidate,False,1705P5024500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1706P5024300,LEIRANCO,PC_AT,Alto Tâmega e Barroso,Montalegre,Vila Real,41.7450764032286,-7.65110508614967,pc-at_2025,candidate,False,1706P5024300_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1706S5015000,MORGADE,SE_AT,Alto Tâmega e Barroso,Montalegre,Vila Real,41.7621767127496,-7.74181533082984,se-at_2025,candidate,False,1706S5015000_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
