dataset_version,relative_path,file_group,file_format,field_name,field_scope,description,inferred_type,logical_type,unit,nullable,null_count,null_rate,missing_values_observed,example_values,allowed_values_observed,key_role,join_target,semantic_status,source_or_derivation,public_release_status
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,bbox_west,csv_column,Technical-validation field `bbox_west`.,number,number,not_applicable,False,0,0.0,[],"[""-8.7009413"", ""-8.7789721"", ""-8.7012803""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,bbox_south,csv_column,Technical-validation field `bbox_south`.,number,number,not_applicable,False,0,0.0,[],"[""37.1050699"", ""37.1938092"", ""37.1049055""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,bbox_east,csv_column,Technical-validation field `bbox_east`.,number,number,not_applicable,False,0,0.0,[],"[""-8.6957323"", ""-8.6045963"", ""-8.5323637""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,bbox_north,csv_column,Technical-validation field `bbox_north`.,number,number,not_applicable,False,0,0.0,[],"[""37.1161088"", ""37.2120862"", ""37.1786611""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_evidence_role_counts.endpoint_name_or_ref+geometry_corridor+operator_tag,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",integer,geojson_geometry,count,False,0,0.0,[],"[""189""]","[""189""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_evidence_role_counts.endpoint_name_or_ref+operator_tag,json_pointer,Technical-validation field `$.branch_evidence_role_counts.endpoint_name_or_ref+operator_tag`.,integer,integer,count,False,0,0.0,[],"[""5""]","[""5""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_evidence_role_counts.geometry_corridor,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",boolean,geojson_geometry,count,False,0,0.0,[],"[""1""]","[""1""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_evidence_role_counts.geometry_corridor+operator_tag,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",integer,geojson_geometry,count,False,0,0.0,[],"[""22""]","[""22""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_evidence_role_counts.operator_tag,json_pointer,Technical-validation field `$.branch_evidence_role_counts.operator_tag`.,integer,integer,count,False,0,0.0,[],"[""4""]","[""4""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_evidence_role_counts.partial_endpoint_name_or_ref+geometry_corridor+operator_tag,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",integer,geojson_geometry,count,False,0,0.0,[],"[""78""]","[""78""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_evidence_role_counts.partial_endpoint_name_or_ref+operator_tag,json_pointer,Technical-validation field `$.branch_evidence_role_counts.partial_endpoint_name_or_ref+operator_tag`.,integer,integer,count,False,0,0.0,[],"[""59""]","[""59""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_independence_counts.more_independent_public_evidence,json_pointer,Technical-validation field `$.branch_independence_counts.more_independent_public_evidence`.,integer,integer,count,False,0,0.0,[],"[""266""]","[""266""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_independence_counts.possibly_same_source,json_pointer,Technical-validation field `$.branch_independence_counts.possibly_same_source`.,integer,integer,count,False,0,0.0,[],"[""5""]","[""5""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branch_independence_counts.unknown,json_pointer,Technical-validation field `$.branch_independence_counts.unknown`.,integer,integer,count,False,0,0.0,[],"[""87""]","[""87""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branches_with_history_source_risk,json_pointer,Technical-validation field `$.branches_with_history_source_risk`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""1""]","[""1""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.branches_with_timestamped_osm_metadata,json_pointer,Technical-validation field `$.branches_with_timestamped_osm_metadata`.,integer,datetime_or_date,not_applicable,False,0,0.0,[],"[""358""]","[""358""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.generated_at,json_pointer,Technical-validation field `$.generated_at`.,string,datetime_or_date,not_applicable,False,0,0.0,[],"[""2026-07-14T13:40:16+00:00""]","[""2026-07-14T13:40:16+00:00""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.history_versions_total,json_pointer,Technical-validation field `$.history_versions_total`.,integer,integer,not_applicable,False,0,0.0,[],"[""2326""]","[""2326""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.internal_generation_note,json_pointer,Technical-validation field `$.internal_generation_note`.,string,string,not_applicable,False,0,0.0,[],"[""Element-level and history-cache outputs were used internally and excluded from the main public archive.""]","[""Element-level and history-cache outputs were used internally and excluded from the main public archive.""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.matched_branches_audited,json_pointer,Technical-validation field `$.matched_branches_audited`.,integer,integer,not_applicable,False,0,0.0,[],"[""358""]","[""358""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.operator_tag_interpretation,json_pointer,Technical-validation field `$.operator_tag_interpretation`.,string,string,not_applicable,False,0,0.0,[],"[""operator=E-REDES is treated as an OSM public tag, not operator confirmation.""]","[""operator=E-REDES is treated as an OSM public tag, not operator confirmation.""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.osm_records_with_metadata,json_pointer,Technical-validation field `$.osm_records_with_metadata`.,integer,integer,not_applicable,False,0,0.0,[],"[""5551""]","[""5551""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.outputs.branch_audit,json_pointer,Technical-validation field `$.outputs.branch_audit`.,string,string,not_applicable,False,0,0.0,[],"[""validation/pt_topology_cross_validation_osm_matches_independence_audit.csv""]","[""validation/pt_topology_cross_validation_osm_matches_independence_audit.csv""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.outputs.excluded_from_main_public_archive,json_pointer,Technical-validation field `$.outputs.excluded_from_main_public_archive`.,string,string,not_applicable,False,0,0.0,[],"[""<array len=3>""]","[""<array len=3>""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.outputs.excluded_from_main_public_archive[*],json_pointer,Technical-validation field `$.outputs.excluded_from_main_public_archive[*]`.,string,string,not_applicable,False,0,0.0,[],"[""raw OSM/OpenInfraMap cache blobs"", ""OSM matched-way history dump"", ""OSM element-level audit with user identifiers or changesets""]","[""OSM element-level audit with user identifiers or changesets"", ""OSM matched-way history dump"", ""raw OSM/OpenInfraMap cache blobs""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.outputs.summary,json_pointer,Technical-validation field `$.outputs.summary`.,string,string,not_applicable,False,0,0.0,[],"[""validation/pt_osm_openinframap_independence_audit_summary.json""]","[""validation/pt_osm_openinframap_independence_audit_summary.json""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_independence_audit_summary.json,technical_validation,json,$.prohibited_article_language,json_pointer,Technical-validation field `$.prohibited_article_language`.,string,string,not_applicable,False,0,0.0,[],"[""<array len=5>""]","[""<array len=5>""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
